review_number,type_of_revisions,clone_exists
186560,unica,uninteresting_clone
186567,unica,review with at least one clone
186638,unica,no_clone
186643,unica,no_clone
186782,multipla,no_clone
186857,multipla,no_clone
186858,multipla,no_clone
186859,multipla,uninteresting_clone
186869,unica,no_clone
186949,multipla,no_clone
186950,multipla,no_clone
187030,unica,review with at least one clone
187034,unica,no_clone
187071,unica,no_clone
187086,unica,no_clone
187187,multipla,no_clone
187189,multipla,no_clone
187190,multipla,no_clone
187194,multipla,uninteresting_clone
187198,unica,uninteresting_clone
187199,unica,no_clone
187200,unica,no_clone
187204,multipla,no_clone
187241,multipla,no_clone
187242,multipla,no_clone
187243,unica,uninteresting_clone
187287,unica,no_clone
187288,unica,no_clone
187289,unica,no_clone
187290,unica,no_clone
187292,unica,no_clone
187293,unica,no_clone
187358,unica,review with at least one clone
187365,multipla,no_clone
187445,multipla,no_clone
187446,unica,no_clone
187447,multipla,no_clone
187491,multipla,no_clone
187492,multipla,uninteresting_clone
187541,multipla,no_clone
187573,multipla,no_clone
187585,unica,no_clone
187594,unica,no_clone
187641,multipla,no_clone
187642,multipla,no_clone
187660,unica,no_clone
187708,multipla,no_clone
187712,multipla,no_clone
187713,multipla,no_clone
187714,multipla,no_clone
187715,multipla,uninteresting_clone
187716,multipla,no_clone
187720,multipla,no_clone
187730,unica,no_clone
187790,multipla,uninteresting_clone
187798,unica,review with at least one clone
187800,unica,no_clone
187853,unica,no_clone
187857,unica,no_clone
187910,multipla,no_clone
187918,multipla,no_clone
187938,multipla,review with at least one clone
187948,multipla,uninteresting_clone
187955,multipla,no_clone
187961,unica,no_clone
187962,multipla,no_clone
187973,multipla,no_clone
188024,unica,review with at least one clone
188027,unica,review with at least one clone
188028,unica,review with at least one clone
188029,unica,review with at least one clone
188030,unica,no_clone
188031,unica,review with at least one clone
188034,unica,no_clone
188035,multipla,no_clone
188046,unica,no_clone
188047,unica,no_clone
188069,unica,no_clone
188073,multipla,uninteresting_clone
188074,unica,no_clone
188075,unica,no_clone
188076,unica,no_clone
188082,unica,no_clone
188083,unica,no_clone
188100,unica,no_clone
188101,unica,no_clone
188102,unica,no_clone
188135,unica,no_clone
188136,unica,no_clone
188164,unica,no_clone
188205,unica,no_clone
188206,unica,no_clone
188208,multipla,no_clone
188215,unica,no_clone
188216,unica,no_clone
188217,unica,no_clone
188218,unica,no_clone
188219,unica,no_clone
188220,unica,no_clone
188221,unica,no_clone
188222,unica,no_clone
188257,unica,no_clone
188266,unica,no_clone
188275,unica,no_clone
188290,multipla,no_clone
188292,unica,no_clone
188300,unica,no_clone
188371,multipla,no_clone
188449,unica,no_clone
188456,unica,no_clone
188513,multipla,no_clone
188519,unica,no_clone
188520,unica,no_clone
188524,unica,no_clone
188525,unica,no_clone
188526,unica,no_clone
188527,unica,no_clone
188534,unica,no_clone
188535,unica,no_clone
188536,unica,no_clone
188537,unica,no_clone
188538,unica,no_clone
188539,unica,no_clone
188540,unica,no_clone
188541,unica,no_clone
188542,unica,no_clone
188543,unica,no_clone
188544,unica,no_clone
188545,unica,no_clone
188546,unica,no_clone
188547,unica,no_clone
188548,unica,review with at least one clone
188549,unica,no_clone
188923,multipla,no_clone
188924,multipla,no_clone
188938,multipla,no_clone
188943,multipla,review with at least one clone
188944,multipla,no_clone
189087,multipla,uninteresting_clone
189099,multipla,no_clone
189100,multipla,no_clone
189101,multipla,no_clone
189102,multipla,no_clone
189132,multipla,no_clone
189135,unica,no_clone
189136,unica,no_clone
189137,unica,no_clone
189138,unica,no_clone
189139,unica,no_clone
189140,unica,no_clone
189141,unica,no_clone
189142,unica,no_clone
189143,unica,no_clone
189144,unica,no_clone
189145,unica,no_clone
189146,unica,no_clone
189147,unica,no_clone
189148,unica,no_clone
189149,unica,no_clone
189156,unica,uninteresting_clone
189159,multipla,no_clone
189160,multipla,no_clone
189176,multipla,no_clone
189192,multipla,no_clone
189194,multipla,no_clone
189195,multipla,no_clone
189196,multipla,no_clone
189197,multipla,no_clone
189198,multipla,no_clone
189199,multipla,no_clone
189200,multipla,no_clone
189201,multipla,no_clone
189202,multipla,no_clone
189203,multipla,no_clone
189204,multipla,no_clone
189205,multipla,no_clone
189206,multipla,no_clone
189207,multipla,no_clone
189208,multipla,no_clone
189213,multipla,no_clone
189214,unica,no_clone
189231,multipla,no_clone
189320,unica,no_clone
189321,unica,no_clone
189336,unica,no_clone
189337,multipla,no_clone
189338,multipla,no_clone
189355,unica,uninteresting_clone
189372,multipla,no_clone
189373,multipla,no_clone
189374,multipla,no_clone
189375,multipla,uninteresting_clone
189376,multipla,no_clone
189377,multipla,review with at least one clone
189378,multipla,no_clone
189379,multipla,no_clone
189448,unica,no_clone
189449,multipla,no_clone
189450,multipla,no_clone
189451,multipla,no_clone
189452,multipla,no_clone
189455,multipla,no_clone
189456,multipla,no_clone
189457,multipla,no_clone
189458,multipla,no_clone
189459,multipla,no_clone
189571,unica,no_clone
189572,multipla,no_clone
189573,multipla,no_clone
189574,multipla,no_clone
189575,multipla,no_clone
189576,multipla,no_clone
189678,unica,no_clone
189679,multipla,no_clone
189680,multipla,no_clone
189681,multipla,no_clone
189682,multipla,no_clone
189683,multipla,no_clone
189684,multipla,no_clone
189685,multipla,no_clone
189723,multipla,no_clone
189724,multipla,no_clone
189725,multipla,no_clone
189726,multipla,no_clone
189727,unica,no_clone
189728,multipla,no_clone
189737,unica,no_clone
189745,unica,uninteresting_clone
189746,unica,uninteresting_clone
189747,unica,uninteresting_clone
189748,unica,uninteresting_clone
189767,unica,no_clone
189792,multipla,no_clone
189806,unica,no_clone
189822,unica,no_clone
189823,unica,no_clone
189893,multipla,no_clone
189909,multipla,no_clone
189920,multipla,no_clone
190181,multipla,no_clone
190182,unica,no_clone
190183,unica,no_clone
190184,unica,no_clone
190185,multipla,no_clone
190186,unica,no_clone
190189,multipla,no_clone
190190,multipla,no_clone
190191,multipla,no_clone
190193,multipla,no_clone
190200,multipla,no_clone
190214,unica,no_clone
190215,unica,uninteresting_clone
190225,multipla,no_clone
190245,multipla,no_clone
190250,multipla,no_clone
190327,multipla,no_clone
190329,multipla,uninteresting_clone
190334,multipla,no_clone
190351,multipla,no_clone
190355,multipla,no_clone
190357,multipla,no_clone
190382,unica,no_clone
190444,unica,no_clone
190498,multipla,no_clone
190527,multipla,no_clone
190534,multipla,no_clone
190543,multipla,no_clone
190590,unica,no_clone
190591,multipla,no_clone
190593,multipla,no_clone
190594,multipla,no_clone
190662,unica,no_clone
190701,multipla,no_clone
190703,multipla,review with at least one clone
190728,multipla,no_clone
190729,multipla,no_clone
190765,multipla,no_clone
190766,multipla,no_clone
190774,unica,no_clone
190853,unica,no_clone
190980,multipla,review with at least one clone
190989,multipla,no_clone
191006,multipla,no_clone
191007,multipla,no_clone
191008,multipla,no_clone
191009,multipla,no_clone
191036,multipla,no_clone
191080,multipla,no_clone
191081,multipla,no_clone
191082,multipla,no_clone
191083,multipla,no_clone
191084,multipla,no_clone
191085,multipla,no_clone
191086,multipla,no_clone
191087,multipla,no_clone
191088,multipla,no_clone
191089,multipla,no_clone
191090,multipla,review with at least one clone
191091,multipla,no_clone
191092,multipla,review with at least one clone
191093,multipla,no_clone
191094,multipla,no_clone
191095,unica,no_clone
191211,unica,no_clone
191317,unica,no_clone
191347,multipla,no_clone
191349,multipla,no_clone
191375,unica,no_clone
191378,unica,no_clone
191381,unica,no_clone
191382,unica,no_clone
191388,unica,no_clone
191397,unica,no_clone
191398,unica,no_clone
191399,unica,no_clone
191410,multipla,no_clone
191423,unica,no_clone
191424,unica,no_clone
191429,unica,no_clone
191433,unica,no_clone
191510,unica,no_clone
191515,unica,no_clone
191520,unica,no_clone
191530,multipla,no_clone
191544,unica,no_clone
191604,unica,no_clone
191614,unica,no_clone
191670,multipla,review with at least one clone
191688,multipla,no_clone
191690,unica,no_clone
191734,multipla,no_clone
191736,multipla,no_clone
191737,multipla,no_clone
191742,multipla,no_clone
191744,multipla,no_clone
191747,multipla,no_clone
191749,multipla,no_clone
191764,multipla,no_clone
191807,unica,no_clone
191816,unica,no_clone
191924,multipla,review with at least one clone
191926,multipla,no_clone
191927,multipla,no_clone
191928,unica,no_clone
191929,unica,no_clone
191930,multipla,no_clone
191931,multipla,no_clone
191932,multipla,no_clone
192040,multipla,no_clone
192063,multipla,no_clone
192064,multipla,no_clone
192201,multipla,no_clone
192296,multipla,no_clone
192433,multipla,review with at least one clone
192449,multipla,uninteresting_clone
192450,multipla,review with at least one clone
192451,multipla,uninteresting_clone
192455,multipla,no_clone
192500,multipla,review with at least one clone
192501,multipla,no_clone
192543,multipla,no_clone
192563,multipla,no_clone
192584,multipla,review with at least one clone
192677,multipla,no_clone
192845,multipla,no_clone
192883,unica,no_clone
192884,unica,no_clone
192885,multipla,no_clone
193007,multipla,review with at least one clone
193062,unica,no_clone
193063,multipla,no_clone
193097,unica,no_clone
193101,multipla,review with at least one clone
193118,unica,no_clone
193132,unica,no_clone
193133,unica,no_clone
193251,unica,no_clone
193252,unica,no_clone
193329,multipla,review with at least one clone
193330,multipla,no_clone
193372,multipla,no_clone
193373,multipla,no_clone
193379,multipla,no_clone
193417,multipla,no_clone
193464,multipla,no_clone
193486,multipla,no_clone
193496,multipla,no_clone
193599,unica,no_clone
193612,unica,no_clone
193635,unica,no_clone
193636,unica,no_clone
193651,unica,review with at least one clone
193652,unica,review with at least one clone
193703,unica,review with at least one clone
193704,unica,no_clone
193705,unica,no_clone
193710,multipla,review with at least one clone
193712,multipla,review with at least one clone
193733,unica,no_clone
193735,unica,no_clone
193767,unica,no_clone
193768,unica,no_clone
193769,unica,no_clone
193770,unica,no_clone
193786,unica,no_clone
193796,unica,no_clone
193813,unica,no_clone
193818,multipla,no_clone
193876,unica,no_clone
193877,unica,no_clone
193911,multipla,no_clone
193934,unica,review with at least one clone
193939,multipla,no_clone
193945,unica,no_clone
193954,unica,no_clone
193956,unica,no_clone
193957,unica,no_clone
193959,unica,no_clone
193961,unica,no_clone
193966,unica,no_clone
193967,multipla,no_clone
193969,unica,no_clone
193970,unica,no_clone
193971,unica,no_clone
193972,unica,no_clone
193973,unica,no_clone
193974,unica,no_clone
194013,unica,no_clone
194015,unica,no_clone
194019,multipla,no_clone
194107,unica,no_clone
194108,unica,no_clone
194109,unica,no_clone
194119,unica,no_clone
194136,unica,review with at least one clone
194140,multipla,no_clone
194146,unica,no_clone
194188,unica,review with at least one clone
194193,unica,review with at least one clone
194194,unica,review with at least one clone
194195,unica,review with at least one clone
194200,multipla,uninteresting_clone
194204,multipla,uninteresting_clone
194207,multipla,no_clone
194212,multipla,no_clone
194226,unica,no_clone
194227,unica,no_clone
194228,unica,no_clone
194232,multipla,no_clone
194234,unica,no_clone
194235,unica,no_clone
194256,unica,review with at least one clone
194257,unica,no_clone
194258,multipla,review with at least one clone
194354,multipla,review with at least one clone
194362,unica,no_clone
194366,multipla,uninteresting_clone
194372,unica,no_clone
194411,multipla,uninteresting_clone
194426,multipla,review with at least one clone
194500,multipla,uninteresting_clone
194527,unica,no_clone
194534,unica,no_clone
194594,unica,uninteresting_clone
194595,unica,uninteresting_clone
194596,unica,uninteresting_clone
194597,unica,uninteresting_clone
194600,multipla,review with at least one clone
194654,multipla,review with at least one clone
194688,unica,no_clone
194705,multipla,no_clone
194717,unica,no_clone
194738,unica,no_clone
194780,multipla,no_clone
194785,multipla,no_clone
194808,multipla,no_clone
194812,unica,review with at least one clone
194813,multipla,review with at least one clone
194847,multipla,no_clone
194944,multipla,no_clone
194960,unica,no_clone
194961,multipla,no_clone
194967,multipla,no_clone
194969,multipla,no_clone
194970,multipla,no_clone
194992,multipla,review with at least one clone
194998,multipla,review with at least one clone
195026,multipla,no_clone
195081,multipla,no_clone
195082,multipla,review with at least one clone
195084,multipla,no_clone
195085,multipla,review with at least one clone
