review_number,type_of_revisions,clone_exists
171938,unica,no_clone
172049,multipla,no_clone
172199,unica,no_clone
172250,unica,no_clone
172261,unica,no_clone
172401,multipla,no_clone
172579,unica,no_clone
172622,multipla,no_clone
172834,unica,no_clone
172841,unica,no_clone
172852,unica,no_clone
172853,unica,no_clone
172854,unica,no_clone
173037,multipla,no_clone
173226,unica,no_clone
173256,unica,no_clone
173257,unica,no_clone
173264,unica,no_clone
173267,unica,no_clone
173276,unica,no_clone
173277,unica,no_clone
173297,multipla,no_clone
173475,multipla,no_clone
173534,unica,no_clone
173547,unica,no_clone
173559,unica,no_clone
173568,unica,no_clone
173589,multipla,no_clone
173690,multipla,no_clone
173691,multipla,uninteresting_clone
173707,multipla,no_clone
173732,unica,no_clone
173880,unica,no_clone
173986,multipla,no_clone
174117,unica,no_clone
174134,unica,no_clone
174157,unica,no_clone
174158,unica,no_clone
174228,multipla,no_clone
174512,multipla,review with at least one clone
174563,unica,no_clone
174564,multipla,no_clone
174607,multipla,no_clone
174666,unica,no_clone
174713,multipla,no_clone
174714,multipla,no_clone
174795,multipla,no_clone
174804,unica,no_clone
174834,multipla,no_clone
174866,unica,no_clone
174870,multipla,no_clone
174878,multipla,no_clone
174993,multipla,no_clone
175334,multipla,no_clone
175335,multipla,no_clone
175336,multipla,no_clone
175552,unica,no_clone
175556,unica,no_clone
175737,unica,no_clone
175762,unica,no_clone
175764,unica,no_clone
175785,unica,no_clone
175831,multipla,no_clone
175913,multipla,no_clone
175918,unica,no_clone
175920,unica,review with at least one clone
175928,multipla,review with at least one clone
175931,unica,no_clone
175941,multipla,no_clone
175942,multipla,no_clone
175945,multipla,no_clone
176002,multipla,no_clone
176050,unica,review with at least one clone
176055,multipla,review with at least one clone
176069,multipla,no_clone
176146,unica,no_clone
176147,unica,no_clone
176203,multipla,no_clone
176235,unica,no_clone
176260,multipla,review with at least one clone
176335,unica,no_clone
176337,unica,review with at least one clone
176474,multipla,no_clone
176475,multipla,review with at least one clone
176482,unica,no_clone
176483,unica,no_clone
176570,multipla,no_clone
176600,unica,no_clone
176685,unica,no_clone
176687,unica,no_clone
176706,unica,no_clone
176758,multipla,no_clone
176816,unica,review with at least one clone
176848,unica,no_clone
176858,unica,no_clone
176918,unica,no_clone
177020,unica,no_clone
177104,unica,no_clone
177113,unica,no_clone
177164,unica,no_clone
177326,unica,no_clone
177327,unica,no_clone
177328,unica,no_clone
177390,multipla,no_clone
177445,unica,no_clone
177464,unica,no_clone
177466,unica,no_clone
177469,multipla,no_clone
177520,unica,no_clone
177521,unica,no_clone
177570,unica,no_clone
177710,unica,review with at least one clone
177864,multipla,no_clone
177931,unica,review with at least one clone
178070,unica,no_clone
178160,unica,no_clone
178797,unica,no_clone
178798,unica,no_clone
178799,unica,no_clone
178810,multipla,no_clone
178812,unica,no_clone
178813,multipla,uninteresting_clone
178814,multipla,no_clone
178815,multipla,no_clone
179082,unica,no_clone
179138,multipla,review with at least one clone
179150,multipla,no_clone
179154,unica,no_clone
179156,unica,no_clone
179299,multipla,no_clone
179351,unica,no_clone
179426,multipla,review with at least one clone
179427,multipla,no_clone
179455,unica,no_clone
179460,multipla,uninteresting_clone
179520,multipla,review with at least one clone
179528,unica,no_clone
179770,unica,no_clone
180108,multipla,no_clone
180109,multipla,no_clone
180110,multipla,no_clone
180111,multipla,review with at least one clone
180112,multipla,no_clone
180267,unica,no_clone
180281,multipla,no_clone
180284,multipla,no_clone
180588,unica,no_clone
180592,unica,no_clone
180778,unica,no_clone
180804,unica,no_clone
181060,unica,review with at least one clone
181068,unica,no_clone
181074,unica,no_clone
181204,unica,no_clone
181223,unica,no_clone
181224,multipla,review with at least one clone
181243,unica,no_clone
181251,unica,no_clone
181259,multipla,no_clone
181279,multipla,no_clone
181280,unica,no_clone
181318,unica,no_clone
181399,unica,no_clone
181405,unica,no_clone
181418,unica,no_clone
181425,unica,no_clone
181484,unica,no_clone
181488,unica,no_clone
181491,multipla,no_clone
181517,unica,no_clone
181893,unica,no_clone
181894,unica,no_clone
181895,unica,no_clone
181925,multipla,no_clone
181942,unica,no_clone
181943,unica,no_clone
181967,unica,no_clone
181983,unica,no_clone
181987,multipla,no_clone
181992,multipla,no_clone
181993,multipla,no_clone
182000,multipla,no_clone
182001,multipla,no_clone
182002,multipla,no_clone
182003,multipla,no_clone
182004,multipla,review with at least one clone
182005,multipla,no_clone
182006,multipla,no_clone
182007,multipla,no_clone
182056,multipla,no_clone
182394,multipla,review with at least one clone
182485,unica,no_clone
182486,unica,no_clone
182628,unica,no_clone
182629,unica,no_clone
182630,multipla,no_clone
182917,unica,no_clone
182919,unica,no_clone
183058,unica,review with at least one clone
183134,multipla,no_clone
183135,multipla,no_clone
183146,multipla,no_clone
183147,multipla,no_clone
183148,multipla,no_clone
183149,multipla,no_clone
183150,multipla,review with at least one clone
183189,multipla,no_clone
183251,unica,no_clone
183257,unica,no_clone
183258,multipla,no_clone
183345,multipla,review with at least one clone
183359,unica,no_clone
183533,unica,no_clone
183552,multipla,review with at least one clone
183654,unica,review with at least one clone
183655,multipla,no_clone
183656,multipla,review with at least one clone
183657,multipla,review with at least one clone
183717,unica,no_clone
184020,unica,no_clone
184033,unica,no_clone
184034,unica,no_clone
184035,unica,no_clone
184054,multipla,no_clone
184055,multipla,no_clone
184056,multipla,no_clone
184181,multipla,no_clone
184206,multipla,no_clone
184228,multipla,no_clone
184294,unica,no_clone
184304,multipla,no_clone
184356,unica,no_clone
184360,multipla,no_clone
184363,multipla,no_clone
184370,multipla,no_clone
184372,multipla,no_clone
184411,unica,no_clone
184432,unica,no_clone
184496,unica,no_clone
184504,multipla,no_clone
184554,multipla,no_clone
184555,multipla,no_clone
184743,multipla,no_clone
184821,multipla,no_clone
184867,unica,no_clone
184870,unica,review with at least one clone
184871,unica,no_clone
184883,unica,no_clone
184907,unica,no_clone
184983,unica,no_clone
185047,unica,no_clone
185150,unica,no_clone
185171,unica,no_clone
185243,unica,no_clone
185348,unica,no_clone
185535,unica,no_clone
185623,unica,no_clone
185627,unica,no_clone
185677,multipla,no_clone
185678,multipla,no_clone
185679,multipla,no_clone
185691,unica,no_clone
185729,multipla,no_clone
185813,unica,no_clone
185814,multipla,uninteresting_clone
185839,multipla,uninteresting_clone
185845,unica,no_clone
185846,multipla,no_clone
185853,multipla,no_clone
185869,multipla,no_clone
185870,multipla,no_clone
185871,multipla,no_clone
185872,multipla,no_clone
185873,multipla,no_clone
185874,multipla,no_clone
185875,multipla,no_clone
185876,multipla,no_clone
185877,multipla,no_clone
185884,multipla,no_clone
185953,unica,no_clone
185954,unica,no_clone
185970,unica,no_clone
185971,unica,no_clone
186040,unica,no_clone
186053,unica,no_clone
186054,unica,no_clone
186071,multipla,no_clone
186072,multipla,no_clone
186075,multipla,no_clone
186077,multipla,no_clone
186088,multipla,review with at least one clone
186089,multipla,review with at least one clone
186090,multipla,review with at least one clone
186091,multipla,no_clone
186129,multipla,no_clone
186226,unica,no_clone
186242,multipla,no_clone
186243,multipla,uninteresting_clone
186247,unica,no_clone
186249,unica,no_clone
186340,multipla,no_clone
186489,unica,no_clone
186499,unica,no_clone
186820,unica,no_clone
186850,unica,no_clone
187031,unica,review with at least one clone
187035,multipla,no_clone
187039,unica,no_clone
187072,unica,no_clone
187087,unica,no_clone
187185,multipla,no_clone
187195,multipla,no_clone
187250,multipla,no_clone
187251,multipla,no_clone
187295,unica,no_clone
187356,unica,no_clone
187361,unica,no_clone
187366,unica,no_clone
187587,unica,no_clone
187799,unica,no_clone
187802,multipla,no_clone
187811,multipla,no_clone
187854,unica,no_clone
187858,unica,no_clone
187993,multipla,no_clone
187994,multipla,no_clone
188011,multipla,no_clone
188059,unica,no_clone
188060,unica,no_clone
188061,unica,no_clone
188068,unica,no_clone
188071,unica,no_clone
188080,unica,no_clone
188081,unica,no_clone
188084,unica,no_clone
188085,unica,no_clone
188163,unica,no_clone
188239,unica,no_clone
188241,unica,no_clone
188265,unica,no_clone
188267,unica,no_clone
188283,unica,no_clone
188369,multipla,no_clone
188587,multipla,no_clone
189035,unica,no_clone
189036,unica,no_clone
189044,unica,no_clone
189114,unica,no_clone
189327,unica,no_clone
189347,unica,no_clone
189348,multipla,no_clone
189360,unica,no_clone
189369,unica,no_clone
189370,unica,no_clone
189611,multipla,review with at least one clone
189762,multipla,uninteresting_clone
189911,multipla,no_clone
189924,unica,review with at least one clone
190445,unica,uninteresting_clone
190446,multipla,review with at least one clone
190497,unica,no_clone
190515,unica,no_clone
190525,unica,no_clone
190530,unica,no_clone
190575,multipla,no_clone
190592,multipla,no_clone
190742,unica,no_clone
190743,unica,no_clone
190775,multipla,no_clone
190776,multipla,review with at least one clone
190777,multipla,review with at least one clone
190778,multipla,no_clone
190855,multipla,no_clone
190864,unica,review with at least one clone
190926,multipla,no_clone
190927,multipla,uninteresting_clone
190948,unica,no_clone
190969,unica,no_clone
190981,multipla,no_clone
190985,unica,no_clone
190986,multipla,no_clone
191033,unica,review with at least one clone
191078,unica,no_clone
191079,multipla,review with at least one clone
191098,unica,no_clone
191205,unica,uninteresting_clone
191318,unica,no_clone
191379,unica,review with at least one clone
191380,unica,no_clone
191386,unica,no_clone
191387,unica,no_clone
191390,unica,no_clone
191400,unica,no_clone
191425,multipla,no_clone
191541,multipla,no_clone
191576,unica,no_clone
191608,unica,no_clone
191671,unica,no_clone
191680,unica,no_clone
191682,unica,no_clone
191817,unica,no_clone
191819,unica,review with at least one clone
191823,multipla,no_clone
191826,multipla,review with at least one clone
191827,multipla,review with at least one clone
191983,multipla,no_clone
191985,unica,no_clone
191990,unica,no_clone
192073,unica,no_clone
192074,multipla,no_clone
192093,multipla,no_clone
192232,multipla,no_clone
192268,unica,no_clone
192333,multipla,no_clone
192334,multipla,no_clone
192345,unica,uninteresting_clone
192390,unica,no_clone
192391,unica,no_clone
192440,multipla,no_clone
192447,multipla,no_clone
192448,multipla,no_clone
192457,multipla,no_clone
192492,unica,no_clone
193064,multipla,no_clone
193066,multipla,no_clone
193098,unica,no_clone
193121,unica,no_clone
193134,unica,no_clone
193135,unica,no_clone
193504,multipla,no_clone
193613,unica,no_clone
193614,unica,no_clone
193642,unica,no_clone
193643,unica,no_clone
193729,multipla,no_clone
193731,unica,no_clone
193736,unica,no_clone
193743,multipla,no_clone
193756,unica,no_clone
193757,multipla,no_clone
193758,unica,no_clone
193795,multipla,no_clone
193855,unica,no_clone
193878,unica,no_clone
193933,unica,no_clone
193946,multipla,no_clone
193955,unica,no_clone
193958,unica,no_clone
193960,multipla,no_clone
193962,multipla,no_clone
193963,multipla,no_clone
193985,unica,review with at least one clone
193988,multipla,no_clone
194012,unica,no_clone
194014,unica,no_clone
194020,unica,no_clone
194042,multipla,no_clone
194054,unica,no_clone
194110,unica,no_clone
194240,multipla,no_clone
194301,unica,review with at least one clone
194318,multipla,no_clone
194319,multipla,no_clone
194360,multipla,no_clone
194454,unica,no_clone
194535,multipla,no_clone
194536,multipla,no_clone
194739,unica,no_clone
194848,multipla,no_clone
195017,unica,no_clone
195183,unica,no_clone
195206,unica,no_clone
195210,unica,no_clone
195573,multipla,no_clone
195600,unica,no_clone
195602,unica,no_clone
195620,unica,no_clone
195627,multipla,no_clone
195638,unica,no_clone
195723,unica,no_clone
195725,unica,no_clone
195726,unica,no_clone
196070,unica,no_clone
196071,multipla,no_clone
196141,unica,no_clone
196143,unica,no_clone
196144,unica,no_clone
196145,unica,review with at least one clone
196146,unica,no_clone
196335,multipla,no_clone
196467,unica,no_clone
196513,unica,no_clone
196543,unica,no_clone
196545,unica,no_clone
196869,unica,no_clone
196898,multipla,no_clone
196899,multipla,no_clone
196900,multipla,no_clone
196901,unica,no_clone
196904,multipla,no_clone
197013,unica,no_clone
197015,unica,no_clone
197067,unica,no_clone
197120,multipla,no_clone
197121,multipla,no_clone
197122,multipla,no_clone
197127,unica,no_clone
197128,multipla,no_clone
197129,multipla,no_clone
197130,multipla,no_clone
197131,unica,no_clone
197132,unica,no_clone
197133,unica,no_clone
197238,unica,no_clone
197256,unica,no_clone
